,date,mintemp,maxtemp,rainfall,dir_maxgust,spd_maxgust,time_maxgust,9am_temp,9am_rh,9am_wd,9am_ws,9am_mslp,3pm_temp,3pm_rh,3pm_wd,3pm_ws,3pm_mslp,pm25,pm10,o3,no2,so2,co
1592,2018-06-19,2.0,12.8,0.2,ENE,17.0,11:52:00,4.1,95.0,WNW,6.0,1030.0,12.3,77.0,ENE,7.0,1026.8,38.0,25.0,7.0,13.0,2.0,4.0
1593,2018-06-20,1.4,14.3,0.0,WNW,22.0,16:11:00,3.5,96.0,NNW,2.0,1028.0,13.9,64.0,NE,7.0,1025.7,54.0,18.0,11.0,11.0,2.0,4.0
1594,2018-06-21,2.0,14.5,0.0,W,22.0,12:58:00,5.8,94.0,NNW,7.0,1028.9,14.1,65.0,WNW,13.0,1026.9,42.0,18.0,12.0,11.0,1.0,4.0
1595,2018-06-22,2.3,15.0,0.2,WNW,24.0,14:11:00,6.0,95.0,WNW,7.0,1028.6,14.5,57.0,WNW,15.0,1025.8,36.0,9.0,14.0,6.0,2.0,1.0
1596,2018-06-23,5.5,12.9,0.0,W,33.0,11:47:00,9.1,87.0,WNW,7.0,1025.8,12.1,93.0,WSW,9.0,1026.2,30.0,10.0,19.0,4.0,2.0,1.0
1597,2018-06-24,8.0,12.8,0.0,W,22.0,12:17:00,9.3,92.0,NW,6.0,1031.3,12.2,63.0,SW,9.0,1029.9,22.0,18.0,18.0,11.0,1.0,2.0
1598,2018-06-25,7.0,14.0,0.0,WNW,20.0,10:37:00,8.1,93.0,NW,9.0,1032.5,12.4,67.0,SSE,6.0,1031.0,18.0,19.0,11.0,12.0,2.0,2.0
1599,2018-06-26,8.0,14.1,0.0,NNE,13.0,15:09:00,9.4,94.0,NNW,6.0,1034.0,12.4,91.0,NE,7.0,1031.9,27.0,23.0,2.0,12.0,3.0,2.0
1600,2018-06-27,2.7,10.2,0.0,NNW,11.0,10:00:00,6.0,97.0,Calm,0.0,1032.3,10.0,95.0,SE,4.0,1029.6,57.0,29.0,2.0,15.0,3.0,6.0
1601,2018-06-28,0.5,8.9,0.0,WNW,11.0,10:44:00,2.6,97.0,W,6.0,1025.6,8.0,97.0,WNW,2.0,1022.2,82.0,26.0,14.0,11.0,2.0,5.0
1602,2018-06-29,2.5,12.8,0.0,NNW,39.0,21:54:00,7.1,96.0,NNE,7.0,1018.7,11.3,74.0,NNE,15.0,1015.6,84.0,8.0,18.0,4.0,3.0,1.0
1603,2018-06-30,7.1,13.7,0.2,SW,52.0,14:01:00,9.2,94.0,WNW,19.0,1015.5,12.2,66.0,WSW,22.0,1022.2,32.0,11.0,17.0,6.0,2.0,4.0
1604,2018-07-01,4.7,13.8,0.0,WNW,30.0,11:56:00,6.8,92.0,WNW,11.0,1031.8,13.5,68.0,W,13.0,1031.0,20.0,21.0,9.0,15.0,4.0,4.0
1605,2018-07-02,0.2,13.9,0.2,NE,13.0,14:51:00,4.4,96.0,NNW,4.0,1031.9,12.9,62.0,NE,9.0,1027.8,44.0,29.0,13.0,13.0,2.0,1.0
1606,2018-07-03,4.2,16.7,0.0,NNW,50.0,13:19:00,8.4,74.0,NE,6.0,1024.4,14.4,45.0,NNW,22.0,1022.5,46.0,32.0,16.0,8.0,2.0,2.0
1607,2018-07-04,8.4,18.1,0.0,N,52.0,13:22:00,11.0,81.0,NNE,13.0,1019.0,17.8,32.0,N,24.0,1014.7,34.0,12.0,14.0,10.0,10.0,2.0
1608,2018-07-05,10.0,17.2,1.0,NNW,44.0,19:41:00,11.7,80.0,NNE,13.0,1014.0,14.8,60.0,N,7.0,1006.5,38.0,9.0,20.0,4.0,1.0,2.0
1609,2018-07-06,8.9,13.8,2.8,WNW,57.0,13:57:00,9.3,94.0,NW,19.0,1005.1,12.8,56.0,WNW,28.0,1006.3,38.0,11.0,22.0,2.0,2.0,2.0
1610,2018-07-07,7.8,12.3,3.8,NW,74.0,06:15:00,9.3,93.0,WNW,22.0,1003.8,11.2,72.0,WSW,28.0,1010.9,35.0,10.0,20.0,2.0,2.0,2.0
1611,2018-07-08,8.6,14.5,0.4,WSW,48.0,12:05:00,10.9,93.0,W,19.0,1017.8,12.9,77.0,WSW,26.0,1020.1,30.0,11.0,18.0,7.0,2.0,2.0
1612,2018-07-09,7.1,13.9,0.2,W,28.0,12:03:00,9.0,93.0,W,7.0,1027.8,13.4,67.0,WSW,13.0,1027.8,27.0,10.0,18.0,8.0,2.0,2.0
1613,2018-07-10,8.5,12.2,0.0,WNW,35.0,16:40:00,9.2,88.0,WNW,7.0,1029.3,11.9,79.0,NW,9.0,1026.2,14.0,8.0,14.0,11.0,3.0,2.0
1614,2018-07-11,7.6,9.6,0.0,N,28.0,14:15:00,8.8,72.0,NNE,7.0,1022.1,8.7,90.0,N,11.0,1021.1,10.0,11.0,9.0,13.0,1.0,2.0
1615,2018-07-12,3.0,12.9,4.6,W,20.0,11:29:00,5.5,96.0,WNW,9.0,1023.2,10.7,94.0,SSW,7.0,1020.9,27.0,12.0,12.0,9.0,1.0,3.0
1616,2018-07-13,4.9,14.3,2.0,WNW,20.0,10:24:00,5.5,96.0,WNW,11.0,1022.9,13.9,60.0,WSW,7.0,1021.1,21.0,13.0,13.0,10.0,3.0,3.0
1617,2018-07-14,3.4,13.6,0.0,NNW,20.0,18:45:00,6.5,93.0,NNE,4.0,1021.7,12.2,67.0,ENE,9.0,1017.7,16.0,10.0,16.0,6.0,3.0,1.0
1618,2018-07-15,5.9,16.2,0.0,N,35.0,14:46:00,9.3,66.0,NNE,7.0,1013.9,15.4,46.0,NNW,17.0,1010.3,22.0,14.0,13.0,6.0,3.0,2.0
1619,2018-07-16,7.5,13.9,0.4,NW,46.0,23:46:00,8.0,78.0,NNE,15.0,1006.6,13.5,57.0,NW,19.0,1005.3,18.0,28.0,18.0,4.0,8.0,1.0
1620,2018-07-17,8.0,18.9,0.0,WNW,85.0,14:52:00,10.8,61.0,NNE,28.0,1003.7,9.9,95.0,NW,56.0,999.5,19.0,16.0,11.0,6.0,14.0,1.0
1621,2018-07-18,6.7,15.4,4.8,NW,56.0,12:03:00,8.9,85.0,N,15.0,1014.0,15.2,53.0,NW,28.0,1011.0,18.0,16.0,11.0,4.0,1.0,2.0
1622,2018-07-19,8.9,15.7,0.0,WNW,52.0,11:22:00,11.7,55.0,N,26.0,1005.8,12.3,72.0,WNW,11.0,1004.8,18.0,9.0,12.0,4.0,2.0,1.0
1623,2018-07-20,4.8,10.8,0.8,WNW,50.0,13:56:00,6.6,88.0,WNW,17.0,1008.4,9.8,91.0,WNW,28.0,1009.7,15.0,9.0,11.0,5.0,2.0,1.0
1624,2018-07-21,4.7,13.9,2.6,NW,33.0,14:09:00,7.1,94.0,WNW,11.0,1022.0,13.3,61.0,WNW,11.0,1020.9,23.0,7.0,12.0,4.0,5.0,1.0
1625,2018-07-22,7.1,15.7,0.0,NNW,35.0,15:29:00,9.8,72.0,NNE,6.0,1022.0,14.8,41.0,N,19.0,1017.2,27.0,15.0,11.0,3.0,4.0,2.0
1626,2018-07-23,7.5,14.8,0.2,N,63.0,20:11:00,8.5,76.0,NNE,17.0,1012.0,14.6,40.0,N,28.0,1004.8,24.0,19.0,13.0,3.0,6.0,1.0
1627,2018-07-24,8.5,15.5,0.2,NNW,69.0,13:25:00,11.1,73.0,NNE,19.0,1005.8,11.7,93.0,WNW,30.0,1004.8,19.0,18.0,18.0,5.0,1.0,1.0
1628,2018-07-25,8.1,14.6,2.2,WNW,37.0,10:32:00,9.7,84.0,NW,22.0,1015.1,14.3,62.0,WNW,15.0,1014.7,34.0,14.0,20.0,12.0,2.0,2.0
1629,2018-07-26,4.2,15.1,0.2,WNW,35.0,12:50:00,8.3,95.0,NW,7.0,1018.3,14.8,55.0,WNW,15.0,1015.0,27.0,16.0,18.0,12.0,2.0,1.0
1630,2018-07-27,5.3,19.1,0.0,NW,30.0,16:07:00,10.1,96.0,N,7.0,1013.3,18.7,49.0,WNW,11.0,1011.0,34.0,15.0,14.0,9.0,1.0,1.0
1631,2018-07-28,4.8,18.3,0.0,NE,22.0,19:37:00,9.6,94.0,NNW,4.0,1012.9,18.1,58.0,E,4.0,1007.9,36.0,6.0,25.0,1.0,1.0,1.0
1632,2018-07-29,9.4,13.0,10.0,NW,69.0,12:26:00,10.3,82.0,WNW,30.0,1001.4,9.9,84.0,WNW,35.0,1002.5,22.0,9.0,22.0,4.0,2.0,1.0
1633,2018-07-30,7.0,14.2,4.8,N,52.0,23:31:00,9.1,86.0,WNW,9.0,1015.3,12.6,62.0,NNW,26.0,1012.4,19.0,13.0,23.0,4.0,4.0,2.0
1634,2018-07-31,8.6,15.9,0.2,NW,63.0,16:02:00,10.9,74.0,N,9.0,1010.5,15.4,51.0,NW,35.0,1006.0,21.0,20.0,22.0,10.0,2.0,2.0
1635,2018-08-01,7.3,14.9,2.0,WNW,46.0,00:12:00,9.1,93.0,WNW,11.0,1019.2,14.1,59.0,W,13.0,1019.4,31.0,22.0,21.0,10.0,3.0,3.0
1636,2018-08-02,2.5,15.9,0.0,NE,43.0,19:30:00,7.3,94.0,NE,9.0,1020.8,15.6,55.0,NNE,22.0,1014.7,43.0,12.0,20.0,5.0,7.0,1.0
1637,2018-08-03,7.1,17.7,0.0,NNE,44.0,04:02:00,11.9,56.0,N,24.0,1004.7,12.6,79.0,N,26.0,1000.0,28.0,8.0,20.0,3.0,3.0,1.0
1638,2018-08-04,7.5,15.5,3.0,WNW,41.0,00:49:00,11.3,80.0,NNW,22.0,1009.7,14.0,64.0,N,17.0,1008.6,19.0,7.0,24.0,2.0,2.0,1.0
1639,2018-08-05,9.2,18.3,0.0,N,59.0,13:24:00,10.4,70.0,NNE,22.0,1007.9,17.2,39.0,N,28.0,1001.4,17.0,6.0,22.0,3.0,1.0,1.0
1640,2018-08-06,7.6,13.3,2.6,NNW,61.0,14:15:00,9.0,92.0,NNW,11.0,998.3,11.5,66.0,NNW,30.0,996.3,15.0,10.0,23.0,3.0,2.0,1.0
1641,2018-08-07,6.6,14.0,0.8,WNW,54.0,13:30:00,8.7,85.0,WNW,26.0,1005.7,13.4,53.0,WNW,22.0,1006.7,17.0,12.0,23.0,4.0,1.0,1.0
1642,2018-08-08,8.7,14.8,0.6,W,57.0,12:57:00,12.5,75.0,NW,17.0,1006.8,13.1,64.0,WSW,22.0,1010.0,26.0,18.0,20.0,7.0,2.0,1.0
1643,2018-08-09,6.3,14.1,0.2,N,39.0,11:33:00,9.2,73.0,N,15.0,1020.9,13.1,58.0,N,20.0,1017.8,49.0,13.0,24.0,3.0,4.0,1.0
1644,2018-08-10,9.1,19.6,0.0,N,63.0,12:13:00,11.5,63.0,NNE,22.0,1010.8,19.4,37.0,NNW,24.0,1005.2,28.0,11.0,24.0,2.0,2.0,1.0
1645,2018-08-11,7.3,13.0,7.0,W,48.0,15:08:00,8.0,94.0,WNW,19.0,1005.8,10.7,67.0,W,22.0,1006.2,20.0,2.0,24.0,1.0,2.0,1.0
1646,2018-08-12,4.1,13.5,1.0,WNW,48.0,11:39:00,6.8,90.0,WNW,17.0,1018.6,13.0,61.0,WNW,22.0,1017.8,20.0,5.0,22.0,2.0,2.0,1.0
1647,2018-08-13,6.7,14.5,0.2,WNW,46.0,12:22:00,11.6,93.0,WNW,15.0,1023.1,13.5,74.0,W,24.0,1022.8,15.0,16.0,23.0,5.0,1.0,1.0
1648,2018-08-14,10.2,18.5,0.0,N,57.0,21:49:00,11.8,79.0,NNW,15.0,1020.9,17.5,45.0,NNW,31.0,1013.6,22.0,14.0,22.0,2.0,2.0,4.0
1649,2018-08-15,11.6,16.2,0.0,NW,70.0,06:17:00,13.8,59.0,WNW,31.0,1004.2,12.8,66.0,WNW,24.0,1004.9,16.0,11.0,22.0,5.0,2.0,3.0
1650,2018-08-16,6.9,14.6,1.8,W,43.0,15:55:00,9.3,84.0,WNW,17.0,1012.4,12.8,63.0,WNW,22.0,1012.3,15.0,12.0,21.0,8.0,4.0,3.0
1651,2018-08-17,5.3,16.2,0.0,NNW,56.0,23:58:00,10.1,78.0,NNW,15.0,1013.1,15.8,48.0,NNW,26.0,1008.9,10.0,4.0,24.0,1.0,1.0,1.0
1652,2018-08-18,7.5,12.8,1.4,WNW,70.0,13:21:00,10.1,77.0,NW,19.0,1007.5,10.9,65.0,W,26.0,1007.4,2.0,9.0,24.0,2.0,1.0,1.0
1653,2018-08-19,5.8,12.5,8.6,SSW,57.0,13:16:00,6.2,91.0,WSW,22.0,1019.1,9.6,74.0,SSW,35.0,1023.6,10.0,7.0,22.0,3.0,2.0,1.0
1654,2018-08-20,4.6,12.5,4.4,W,50.0,14:30:00,7.7,92.0,WNW,7.0,1023.9,12.3,69.0,W,22.0,1018.9,16.0,7.0,21.0,3.0,1.0,2.0
1655,2018-08-21,7.0,13.2,0.4,W,33.0,09:14:00,9.4,93.0,WNW,13.0,1017.2,11.9,92.0,WNW,11.0,1013.8,11.0,8.0,20.0,6.0,1.0,1.0
1656,2018-08-22,6.5,14.6,0.2,NW,19.0,11:17:00,9.2,95.0,NW,9.0,1017.0,13.3,65.0,N,6.0,1015.5,13.0,20.0,19.0,14.0,2.0,3.0
1657,2018-08-23,2.1,15.6,0.0,NNE,15.0,14:09:00,8.3,96.0,NE,4.0,1020.2,14.9,43.0,NNE,9.0,1019.1,29.0,24.0,19.0,15.0,2.0,6.0
1658,2018-08-24,2.2,16.9,0.0,NNE,15.0,12:38:00,8.0,93.0,NW,4.0,1024.7,16.4,51.0,NE,6.0,1023.1,44.0,14.0,20.0,8.0,1.0,5.0
1659,2018-08-25,2.3,16.0,0.0,S,22.0,15:47:00,5.7,96.0,NW,11.0,1022.7,15.6,60.0,SW,7.0,1018.4,20.5,9.0,21.0,3.0,2.0,2.0
1660,2018-08-26,5.5,14.0,0.0,WNW,43.0,12:48:00,9.0,93.0,WNW,13.0,1018.2,13.4,74.0,W,19.0,1016.6,20.5,13.0,22.0,10.0,1.0,1.0
1661,2018-08-27,3.8,13.0,1.0,SSE,31.0,10:41:00,9.3,73.0,SW,9.0,1026.9,11.8,57.0,S,15.0,1026.3,20.5,11.0,19.0,10.0,1.0,2.0
1662,2018-08-28,2.4,11.5,2.0,NE,17.0,12:49:00,7.7,95.0,NW,6.0,1025.7,10.4,63.0,S,7.0,1022.9,28.0,16.0,22.0,11.0,2.0,3.0
1663,2018-08-29,0.4,12.4,0.0,NE,22.0,12:58:00,7.1,93.0,NW,4.0,1022.7,11.8,55.0,NE,13.0,1019.9,55.0,18.0,14.0,13.0,1.0,3.0
1664,2018-08-30,2.5,13.9,0.0,NE,39.0,23:11:00,8.2,71.0,NE,9.0,1016.1,8.8,88.0,NE,13.0,1012.6,58.0,14.0,21.0,6.0,2.0,1.0
1665,2018-08-31,8.2,16.3,1.4,WNW,41.0,14:24:00,12.3,60.0,N,15.0,999.0,15.1,70.0,WNW,13.0,996.9,29.0,9.0,23.0,2.0,1.0,1.0
1666,2018-09-01,9.3,14.2,0.8,W,39.0,04:58:00,11.5,89.0,W,20.0,1010.4,14.1,59.0,WSW,20.0,1012.6,25.0,9.0,23.0,2.0,2.0,1.0
1667,2018-09-02,4.0,13.4,1.0,S,31.0,11:25:00,7.7,94.0,WNW,11.0,1022.2,11.8,58.0,S,19.0,1023.0,22.0,12.0,23.0,12.0,1.0,4.0
1668,2018-09-03,5.6,13.6,3.8,SSE,26.0,15:48:00,8.6,95.0,NNE,4.0,1030.0,11.7,61.0,S,15.0,1028.8,19.0,19.0,19.0,11.0,2.0,3.0
1669,2018-09-04,1.2,17.7,0.2,ENE,20.0,15:48:00,7.8,95.0,NW,2.0,1029.3,17.3,46.0,ENE,9.0,1025.4,31.0,13.0,23.0,6.0,2.0,1.0
1670,2018-09-05,7.7,19.8,0.0,N,37.0,09:19:00,14.8,66.0,NNE,19.0,1021.7,18.5,44.0,N,20.0,1016.7,31.0,11.0,20.0,4.0,2.0,1.0
1671,2018-09-06,11.8,20.1,3.6,N,52.0,11:05:00,14.6,73.0,NNE,22.0,1009.6,18.4,55.0,NNW,28.0,1005.4,12.0,13.0,21.0,6.0,1.0,2.0
1672,2018-09-07,6.3,15.3,2.6,WNW,26.0,10:35:00,10.3,92.0,W,17.0,1016.8,12.8,67.0,S,19.0,1015.8,11.0,13.0,23.0,5.0,5.0,2.0
1673,2018-09-08,3.7,16.6,0.0,NNW,35.0,16:38:00,9.8,79.0,NNW,7.0,1018.3,15.3,43.0,WNW,19.0,1015.2,13.0,12.0,22.0,1.0,1.0,1.0
1674,2018-09-09,9.8,18.2,0.0,WNW,52.0,10:51:00,13.5,69.0,WNW,24.0,1017.7,16.8,74.0,W,28.0,1018.6,6.0,12.0,19.0,7.0,3.0,1.0
1675,2018-09-10,10.8,18.8,0.0,W,30.0,09:08:00,13.8,93.0,W,15.0,1025.5,17.4,65.0,W,6.0,1023.6,6.0,34.0,22.0,8.0,3.0,2.0
1676,2018-09-11,7.4,24.9,0.0,WNW,72.0,22:15:00,14.6,88.0,NE,17.0,1015.9,24.6,34.0,N,24.0,1006.7,15.0,18.0,23.0,4.0,2.0,1.0
1677,2018-09-12,8.4,17.5,0.0,WNW,57.0,10:07:00,11.8,61.0,NW,28.0,1013.5,15.4,50.0,W,19.0,1014.0,25.0,16.0,21.0,7.0,1.0,1.0
1678,2018-09-13,7.3,19.6,0.0,NW,35.0,15:28:00,13.2,66.0,NNW,17.0,1019.2,18.9,46.0,WNW,17.0,1016.5,21.0,36.0,21.0,8.0,4.0,1.0
1679,2018-09-14,6.5,23.1,0.0,NNW,52.0,11:55:00,16.7,44.0,N,19.0,1014.0,22.2,32.0,N,24.0,1008.5,27.0,13.0,23.0,1.0,7.0,1.0
1680,2018-09-15,9.5,13.7,0.2,W,72.0,11:40:00,9.9,82.0,WNW,35.0,1001.9,8.4,72.0,W,24.0,1008.3,28.0,8.0,21.0,2.0,2.0,1.0
1681,2018-09-16,3.5,14.2,2.2,W,37.0,12:42:00,8.7,86.0,WNW,15.0,1021.5,13.0,57.0,W,22.0,1021.1,18.0,15.0,21.0,6.0,2.0,2.0
1682,2018-09-17,4.4,18.8,0.0,NW,48.0,13:16:00,10.9,69.0,N,13.0,1021.0,17.5,37.0,NNW,20.0,1015.9,21.0,22.0,19.0,4.0,2.0,1.0
1683,2018-09-18,10.0,19.3,0.0,NW,54.0,12:21:00,16.0,33.0,NNW,19.0,1008.5,17.6,42.0,NW,28.0,1006.7,18.0,9.0,21.0,5.0,1.0,1.0
1684,2018-09-19,5.8,15.1,0.8,WSW,48.0,14:53:00,9.2,82.0,W,20.0,1012.9,10.3,67.0,WSW,22.0,1014.5,18.0,10.0,21.0,5.0,2.0,1.0
1685,2018-09-20,4.6,17.8,0.6,NW,33.0,14:56:00,9.9,84.0,WNW,15.0,1020.8,16.0,49.0,WNW,20.0,1020.7,20.0,12.0,18.0,9.0,1.0,2.0
1686,2018-09-21,7.5,17.5,0.0,NW,35.0,09:32:00,13.6,71.0,WNW,17.0,1026.7,16.7,58.0,W,22.0,1025.4,17.0,10.0,21.0,5.0,2.0,2.0
1687,2018-09-22,6.9,15.6,0.0,WNW,37.0,12:33:00,12.1,92.0,NW,15.0,1027.4,14.7,63.0,WSW,19.0,1026.1,19.0,10.0,24.0,2.0,2.0,1.0
1688,2018-09-23,8.1,13.8,0.4,SSW,46.0,12:49:00,11.7,71.0,S,20.0,1031.2,11.7,53.0,S,22.0,1031.6,22.0,14.0,23.0,2.0,2.0,1.0
1689,2018-09-24,8.1,15.2,0.8,S,37.0,12:50:00,11.7,69.0,S,22.0,1032.7,12.9,65.0,S,20.0,1030.2,18.0,9.0,23.0,4.0,2.0,1.0
1690,2018-09-25,9.1,13.6,0.0,S,31.0,12:57:00,11.5,68.0,S,19.0,1029.6,11.3,69.0,S,19.0,1027.4,19.0,18.0,24.0,10.0,2.0,1.0
1691,2018-09-26,2.3,17.4,0.0,ENE,28.0,11:52:00,12.7,59.0,E,15.0,1024.6,16.3,45.0,SE,13.0,1019.5,17.0,31.0,25.0,7.0,1.0,2.0
1692,2018-09-27,5.5,24.9,0.0,NW,48.0,11:45:00,16.0,56.0,NE,17.0,1014.3,19.1,58.0,SSE,20.0,1011.3,36.0,6.0,19.0,2.0,2.0,1.0
1693,2018-09-28,7.7,13.4,0.0,W,43.0,23:24:00,11.4,92.0,WNW,17.0,1015.5,12.2,64.0,W,19.0,1015.6,20.0,7.0,20.0,1.0,2.0,1.0
1694,2018-09-29,2.7,14.2,4.4,W,33.0,14:02:00,9.4,85.0,W,11.0,1025.9,11.2,81.0,SE,9.0,1026.3,13.0,9.0,22.0,5.0,1.0,2.0
1695,2018-09-30,5.5,16.1,0.2,SE,22.0,16:30:00,11.5,93.0,W,9.0,1031.3,15.0,58.0,S,9.0,1028.6,15.0,17.0,24.0,10.0,2.0,2.0
1696,2018-10-01,4.0,22.7,0.0,SE,30.0,16:06:00,13.4,72.0,NE,4.0,1026.9,21.2,35.0,SE,13.0,1023.5,26.0,29.0,21.0,12.0,3.0,1.0
1697,2018-10-02,9.9,24.1,0.0,W,37.0,23:30:00,14.6,75.0,NNE,6.0,1024.9,23.1,34.0,ENE,15.0,1017.0,31.0,15.0,24.0,3.0,1.0,1.0
1698,2018-10-03,13.8,18.3,0.0,S,37.0,15:09:00,16.5,71.0,WSW,15.0,1016.7,14.4,76.0,S,24.0,1017.7,27.0,18.0,22.0,3.0,1.0,1.0
1699,2018-10-04,9.5,16.1,0.0,SSW,37.0,11:28:00,12.2,59.0,SSW,15.0,1023.4,14.5,61.0,SSW,19.0,1021.6,24.0,18.0,22.0,4.0,1.0,1.0
1700,2018-10-05,9.1,17.3,0.0,SSE,37.0,12:28:00,15.1,63.0,ESE,17.0,1027.2,15.9,57.0,SSE,24.0,1024.8,21.0,17.0,25.0,6.0,1.0,1.0
1701,2018-10-06,4.3,20.0,0.0,SSE,26.0,15:07:00,14.4,85.0,NE,4.0,1023.9,17.9,61.0,SSE,17.0,1021.4,21.0,21.0,29.0,8.0,1.0,1.0
1702,2018-10-07,6.2,25.2,0.0,SE,20.0,14:12:00,12.9,97.0,NE,7.0,1022.5,23.8,37.0,WNW,7.0,1020.6,38.0,24.0,31.0,9.0,3.0,1.0
1703,2018-10-08,11.3,27.5,0.0,SW,20.0,16:41:00,16.4,92.0,N,4.0,1019.1,25.1,32.0,NE,9.0,1016.0,39.0,11.0,21.0,8.0,2.0,1.0
1704,2018-10-09,14.2,16.0,1.6,S,46.0,17:34:00,15.5,94.0,Calm,0.0,1015.7,13.4,95.0,SSW,28.0,1015.9,37.0,19.0,22.0,1.0,1.0,1.0
1705,2018-10-10,10.0,15.3,2.6,SSE,59.0,14:48:00,12.0,64.0,ESE,19.0,1024.3,13.4,59.0,SSE,31.0,1023.5,33.0,16.0,22.0,2.0,1.0,1.0
1706,2018-10-11,9.3,17.9,0.0,SSW,59.0,11:21:00,12.8,65.0,ESE,19.0,1025.3,16.7,58.0,SSE,26.0,1023.8,21.0,18.0,23.0,7.0,1.0,1.0
1707,2018-10-12,7.5,22.4,0.2,SSE,35.0,16:26:00,12.5,93.0,NE,11.0,1026.3,21.4,39.0,ENE,13.0,1023.2,20.0,17.0,29.0,6.0,1.0,1.0
1708,2018-10-13,7.1,24.5,0.0,SE,31.0,16:19:00,15.7,60.0,NE,13.0,1023.5,23.5,32.0,ENE,17.0,1019.8,18.0,17.0,26.0,6.0,1.0,1.0
1709,2018-10-14,12.1,26.5,0.0,NE,37.0,12:19:00,18.3,62.0,NE,20.0,1020.3,25.6,39.0,NE,20.0,1016.9,21.0,21.0,24.0,4.0,1.0,2.0
1710,2018-10-15,18.3,26.8,0.0,NNE,43.0,08:34:00,19.7,54.0,NNE,24.0,1017.5,24.9,43.0,NNE,17.0,1013.7,18.0,15.0,19.0,6.0,1.0,2.0
1711,2018-10-16,18.3,22.0,1.6,NNE,52.0,09:47:00,19.5,77.0,NE,22.0,1012.6,21.4,77.0,NNE,19.0,1011.6,17.0,8.0,23.0,6.0,1.0,1.0
1712,2018-10-17,14.8,23.2,6.0,WNW,35.0,16:01:00,16.0,88.0,NW,7.0,1013.4,21.2,52.0,N,13.0,1010.2,21.0,4.0,11.0,4.0,1.0,1.0
1713,2018-10-18,13.7,20.3,5.2,WNW,39.0,12:28:00,16.0,88.0,NW,15.0,1013.1,19.2,69.0,WNW,19.0,1012.9,8.0,13.0,26.0,8.0,1.0,2.0
1714,2018-10-19,10.8,29.3,0.2,N,35.0,14:09:00,15.5,94.0,NNE,9.0,1014.2,27.0,34.0,N,20.0,1008.7,11.0,9.0,20.0,4.0,1.0,1.0
1715,2018-10-20,11.0,16.9,5.4,WNW,50.0,00:17:00,11.1,95.0,NW,6.0,1014.9,14.3,94.0,SSW,13.0,1015.1,24.0,8.0,19.0,4.0,1.0,1.0
1716,2018-10-21,8.3,18.9,2.2,S,33.0,15:08:00,11.8,94.0,SW,6.0,1020.2,17.8,52.0,ENE,6.0,1017.8,26.0,21.0,24.0,6.0,2.0,1.0
1717,2018-10-22,8.0,29.1,0.0,NW,50.0,14:50:00,14.9,75.0,NE,11.0,1013.4,28.3,24.0,NNW,22.0,1009.4,17.0,17.0,20.0,4.0,1.0,1.0
1718,2018-10-23,11.7,20.2,0.0,SW,41.0,15:59:00,14.8,92.0,WSW,15.0,1013.5,17.8,52.0,W,20.0,1014.5,28.0,23.0,21.0,5.0,1.0,1.0
1719,2018-10-24,5.3,16.6,0.0,S,31.0,16:06:00,11.0,76.0,W,7.0,1024.2,14.3,51.0,S,17.0,1023.6,25.0,23.0,24.0,6.0,1.0,1.0
1720,2018-10-25,4.4,19.9,0.0,S,35.0,14:07:00,10.7,80.0,WNW,7.0,1019.6,17.5,54.0,S,20.0,1018.1,16.0,13.0,18.0,4.0,1.0,1.0
1721,2018-10-26,6.7,18.1,0.0,SSE,31.0,15:58:00,13.0,77.0,WNW,13.0,1020.6,16.1,65.0,SSE,15.0,1019.2,19.0,12.0,19.0,2.0,1.0,1.0
1722,2018-10-27,7.1,20.8,0.0,S,46.0,16:02:00,12.5,93.0,WNW,11.0,1017.2,16.8,63.0,SSW,20.0,1016.5,16.0,15.0,22.0,1.0,1.0,1.0
1723,2018-10-28,7.3,15.9,0.0,SSW,35.0,13:40:00,11.7,54.0,SSE,19.0,1020.9,14.9,46.0,S,17.0,1019.3,27.0,23.0,22.0,3.0,1.0,1.0
1724,2018-10-29,10.2,17.4,0.0,SSE,30.0,11:42:00,12.6,57.0,SSE,13.0,1020.9,16.7,50.0,SSE,13.0,1018.1,21.0,28.0,24.0,7.0,1.0,1.0
1725,2018-10-30,6.0,25.1,0.0,S,35.0,14:45:00,12.9,76.0,WNW,4.0,1016.8,20.4,53.0,SSE,19.0,1014.8,26.0,16.0,18.0,4.0,1.0,1.0
1726,2018-10-31,11.5,19.1,0.0,SE,24.0,15:16:00,15.1,87.0,WSW,2.0,1020.1,17.9,70.0,SE,13.0,1019.9,30.0,28.0,30.0,11.0,2.0,1.0
1727,2018-11-01,10.2,34.2,0.0,NNW,48.0,16:16:00,14.6,95.0,N,7.0,1017.3,27.0,38.0,ENE,19.0,1008.7,23.0,37.0,34.0,6.0,1.0,1.0
1728,2018-11-02,14.6,20.4,0.0,NW,70.0,07:19:00,24.7,51.0,NW,37.0,1004.9,18.55,57.0,Calm,0.0,1014.7,31.0,19.0,19.0,2.0,1.0,1.0
1729,2018-11-04,7.8,23.8,0.0,WSW,31.0,13:47:00,13.3,68.0,NW,7.0,1014.4,22.7,40.0,WNW,19.0,1011.1,36.0,11.0,28.0,6.0,1.0,2.0
1730,2018-11-05,13.1,27.5,3.2,WNW,41.0,13:34:00,15.4,95.0,N,15.0,1005.9,25.3,56.0,WNW,22.0,1003.0,21.0,8.0,20.0,3.0,1.0,1.0
